country_code,country,year,measure,flow_code,ecy,coa,nga,oop,gso,die,ker,lpg,jfu,wnd,sol,hyd,ore,nuc,bio,hea,totren,total
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,food_forest,3,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,12
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,imports,509,0,0,48,236,564,1,189,0,0,0,0,0,0,1,0,1,1547
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,info_agrc,3,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,12
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,mining_chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,nonenuse,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,other_manufact,61,0,0,3,1,8,0,16,0,0,0,0,0,0,5,0,5,95
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,ownuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,power,36,0,0,-6,0,-71,0,0,0,0,-5,0,0,0,0,0,-5,-46
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,production,0,0,0,0,0,0,0,0,0,0,74,0,0,0,93,0,167,167
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,resident,289,0,0,0,0,2,1,151,0,0,69,0,0,0,87,0,156,598
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,road,0,0,0,0,229,470,0,5,0,0,0,0,0,0,0,0,0,704
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,services,127,0,0,3,1,6,0,15,0,0,0,0,0,0,2,0,2,154
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,statdiff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,stockcha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,tes,509,0,0,48,236,564,1,189,0,0,74,0,0,0,94,0,168,1714
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,tfc,479,0,0,41,234,491,1,189,0,0,69,0,0,0,94,0,163,1599
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,tottranf,36,0,0,-6,0,-71,0,0,0,0,-5,0,0,0,0,0,-5,-46
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPALESTINE,Memo: Palestinian Authority,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
MUGANDA,Memo: Uganda,2018,ktoe,cement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,distloss,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64
MUGANDA,Memo: Uganda,2018,ktoe,domesair,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MUGANDA,Memo: Uganda,2018,ktoe,domesnav,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31
MUGANDA,Memo: Uganda,2018,ktoe,eloutput,0,0,0,292,0,0,0,0,0,0,73,3638,0,0,504,0,4215,4507
MUGANDA,Memo: Uganda,2018,ktoe,exports,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29
MUGANDA,Memo: Uganda,2018,ktoe,food_forest,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,61
MUGANDA,Memo: Uganda,2018,ktoe,imports,2,0,0,64,742,841,57,31,108,0,0,0,0,0,0,0,0,1845
MUGANDA,Memo: Uganda,2018,ktoe,info_agrc,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31
MUGANDA,Memo: Uganda,2018,ktoe,info_fish,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31
MUGANDA,Memo: Uganda,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,ironstl,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
MUGANDA,Memo: Uganda,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,mining_chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,nonenuse,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18
MUGANDA,Memo: Uganda,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,other_manufact,41,0,0,29,72,218,40,5,0,0,0,0,0,0,331,0,331,735
MUGANDA,Memo: Uganda,2018,ktoe,ownuse,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19
MUGANDA,Memo: Uganda,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,power,388,0,0,-18,0,-52,0,0,0,0,-6,-313,0,0,-74,0,-393,-76
MUGANDA,Memo: Uganda,2018,ktoe,production,0,0,0,0,0,0,0,0,0,0,6,313,0,0,19922,0,20241,20241
MUGANDA,Memo: Uganda,2018,ktoe,rail,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33
MUGANDA,Memo: Uganda,2018,ktoe,resident,58,0,0,0,0,20,11,21,0,0,0,0,0,0,6807,0,6807,6916
MUGANDA,Memo: Uganda,2018,ktoe,road,0,0,0,0,578,497,0,0,0,0,0,0,0,0,0,0,0,1075
MUGANDA,Memo: Uganda,2018,ktoe,services,32,0,0,0,0,20,6,5,0,0,0,0,0,0,370,0,370,433
MUGANDA,Memo: Uganda,2018,ktoe,statdiff,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-23
MUGANDA,Memo: Uganda,2018,ktoe,stockcha,0,0,0,0,0,0,0,0,-107,0,0,0,0,0,0,0,0,-107
MUGANDA,Memo: Uganda,2018,ktoe,tes,-26,0,0,64,742,841,57,31,1,0,6,313,0,0,19922,0,20241,21950
MUGANDA,Memo: Uganda,2018,ktoe,tfc,255,0,0,46,742,789,57,31,1,0,0,0,0,0,7507,0,7507,9428
MUGANDA,Memo: Uganda,2018,ktoe,tottranf,388,0,0,-18,0,-52,0,0,0,0,-6,-313,0,0,-12415,0,-12734,-12417
MUGANDA,Memo: Uganda,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUGANDA,Memo: Uganda,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
MEX,Mexico,2018,ktoe,cement,995,172,1154,2509,0,7,0,3,0,0,0,0,0,0,0,0,0,4841
MEX,Mexico,2018,ktoe,construc,48,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,306
MEX,Mexico,2018,ktoe,distloss,-4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4036
MEX,Mexico,2018,ktoe,domesair,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14
MEX,Mexico,2018,ktoe,domesnav,0,0,0,69,0,565,0,0,0,0,0,0,0,0,0,0,0,634
MEX,Mexico,2018,ktoe,eloutput,0,29144,202424,31570,0,3435,0,154,0,12875,1856,32636,5999,13675,1813,0,54696,335583
MEX,Mexico,2018,ktoe,exports,-196,-33,-11,-72952,0,-198,0,-97,0,0,0,0,0,0,0,0,0,-73488
MEX,Mexico,2018,ktoe,food_forest,1267,0,417,12,0,3355,0,180,0,0,0,0,0,0,1168,0,1168,6399
MEX,Mexico,2018,ktoe,imports,323,6247,38590,6977,25819,15224,0,6969,2703,0,0,0,0,0,0,0,0,102852
MEX,Mexico,2018,ktoe,info_agrc,1064,0,0,0,0,3256,0,111,0,0,0,0,0,0,0,0,0,4431
MEX,Mexico,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,Mexico,2018,ktoe,info_food,202,0,417,12,0,99,0,69,0,0,0,0,0,0,1168,0,1168,1968
MEX,Mexico,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,Mexico,2018,ktoe,ironstl,451,707,3299,106,0,17,0,7,0,0,0,0,0,0,0,0,0,4588
MEX,Mexico,2018,ktoe,machinery,236,0,123,24,0,22,0,17,0,0,0,0,0,0,0,0,0,423
MEX,Mexico,2018,ktoe,mining_chemicals,1611,0,3174,197,0,234,0,207,0,0,0,0,0,0,0,0,0,5423
MEX,Mexico,2018,ktoe,nonenuse,0,73,411,4201,0,0,0,58,0,0,0,0,0,0,0,0,0,4743
MEX,Mexico,2018,ktoe,nonferrmet,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
MEX,Mexico,2018,ktoe,ononspec,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719
MEX,Mexico,2018,ktoe,other_manufact,9257,2304,6075,459,0,676,0,773,0,0,16,0,0,0,163,0,178,19722
MEX,Mexico,2018,ktoe,ownuse,-1491,-364,-11268,-3043,0,-708,0,0,0,0,0,0,0,0,0,0,0,-16874
MEX,Mexico,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,Mexico,2018,ktoe,power,28855,-7808,-39771,-7187,0,-945,0,-86,0,-1107,-160,-2806,-2852,-3563,-1817,0,-8653,-39247
MEX,Mexico,2018,ktoe,production,0,6838,32457,98995,0,0,0,0,0,1107,446,2806,2852,3563,9097,0,16220,158160
MEX,Mexico,2018,ktoe,rail,92,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,727
MEX,Mexico,2018,ktoe,resident,5441,0,736,0,0,0,0,5756,0,0,169,0,0,0,5949,0,6118,18051
MEX,Mexico,2018,ktoe,road,,0,49,0,38093,12267,0,1473,0,0,0,0,0,0,0,0,0,51882
MEX,Mexico,2018,ktoe,services,2177,0,269,0,0,45,0,1478,0,0,102,0,0,0,0,0,102,4071
MEX,Mexico,2018,ktoe,statdiff,913,129,1540,3494,3182,-3104,0,-247,267,0,0,0,0,0,0,0,0,6175
MEX,Mexico,2018,ktoe,stockcha,0,-1050,840,-1107,-168,-821,0,41,-4649,0,0,0,0,0,0,0,0,-6914
MEX,Mexico,2018,ktoe,tes,128,12002,71876,31913,25651,14204,0,6913,-1946,1107,446,2806,2852,3563,9097,0,16220,180611
MEX,Mexico,2018,ktoe,tfc,24369,3257,15708,7577,38093,18080,0,9951,14,0,286,0,0,0,7280,0,7566,124615
MEX,Mexico,2018,ktoe,tottranf,28855,-8510,-41284,-26958,9260,7688,0,-507,1693,-1107,-160,-2806,-2852,-3563,-1817,0,-8653,-42069
MEX,Mexico,2018,ktoe,transfer,0,0,-5156,2171,0,0,0,3793,0,0,0,0,0,0,0,0,0,807
MEX,Mexico,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
MNG,Mongolia,2018,ktoe,cement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,distloss,-75,-252,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,0,-377
MNG,Mongolia,2018,ktoe,domesair,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
MNG,Mongolia,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,eloutput,0,5782,0,7,0,288,0,0,0,340,33,85,0,0,0,0,458,6535
MNG,Mongolia,2018,ktoe,exports,-2,-21380,0,-854,0,0,0,0,0,0,0,0,0,0,0,0,0,-22236
MNG,Mongolia,2018,ktoe,food_forest,6,1,0,0,0,71,0,0,0,0,0,0,0,0,7,5,7,91
MNG,Mongolia,2018,ktoe,imports,143,1,0,3,466,878,0,0,43,0,0,0,0,0,0,0,0,1534
MNG,Mongolia,2018,ktoe,info_agrc,6,1,0,0,0,71,0,0,0,0,0,0,0,0,7,5,7,91
MNG,Mongolia,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,mining_chemicals,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,219
MNG,Mongolia,2018,ktoe,nonenuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,ononspec,72,373,0,0,0,0,0,0,0,0,0,0,0,0,20,35,20,500
MNG,Mongolia,2018,ktoe,other_manufact,344,122,0,0,0,249,0,0,0,0,0,0,0,0,0,291,0,1007
MNG,Mongolia,2018,ktoe,ownuse,-73,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,-141
MNG,Mongolia,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,power,562,-3197,0,-3,0,-99,0,0,0,-29,-3,-7,0,0,0,1250,-39,-1527
MNG,Mongolia,2018,ktoe,production,0,25520,0,881,0,0,0,0,0,29,3,7,0,0,143,0,183,26585
MNG,Mongolia,2018,ktoe,rail,0,12,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,208
MNG,Mongolia,2018,ktoe,resident,133,419,0,0,0,0,0,0,0,0,0,0,0,0,64,410,64,1027
MNG,Mongolia,2018,ktoe,road,0,0,0,0,466,44,0,0,0,0,0,0,0,0,0,0,0,510
MNG,Mongolia,2018,ktoe,services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,322
MNG,Mongolia,2018,ktoe,statdiff,0,345,0,-27,0,0,0,0,0,0,0,0,0,0,0,-76,0,241
MNG,Mongolia,2018,ktoe,stockcha,0,-93,0,0,0,0,0,0,-39,0,0,0,0,0,0,0,0,-132
MNG,Mongolia,2018,ktoe,tes,141,4049,0,31,466,878,0,0,4,29,3,7,0,0,143,0,183,5751
MNG,Mongolia,2018,ktoe,tfc,555,929,0,0,466,779,0,0,4,0,0,0,0,0,92,1064,92,3888
MNG,Mongolia,2018,ktoe,tottranf,562,-3205,0,-3,0,-99,0,0,0,-29,-3,-7,0,0,-52,1250,-91,-1586
MNG,Mongolia,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
MNE,Montenegro,2018,ktoe,cement,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
MNE,Montenegro,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,distloss,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43
MNE,Montenegro,2018,ktoe,domesair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,eloutput,0,1555,0,0,0,0,0,0,0,143,0,2113,0,0,0,0,2256,3811
MNE,Montenegro,2018,ktoe,exports,-84,-21,0,-1,-6,0,0,0,-25,0,0,0,0,0,-23,0,-23,-160
MNE,Montenegro,2018,ktoe,food_forest,5,1,0,1,0,21,0,3,0,0,0,0,0,0,7,0,7,38
MNE,Montenegro,2018,ktoe,imports,67,1,4,44,43,264,0,22,49,0,0,0,0,0,1,0,1,495
MNE,Montenegro,2018,ktoe,info_agrc,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6
MNE,Montenegro,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,info_food,3,1,0,1,0,6,0,3,0,0,0,0,0,0,6,0,6,19
MNE,Montenegro,2018,ktoe,info_wood,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13
MNE,Montenegro,2018,ktoe,ironstl,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
MNE,Montenegro,2018,ktoe,machinery,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
MNE,Montenegro,2018,ktoe,mining_chemicals,1,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,2,14
MNE,Montenegro,2018,ktoe,nonenuse,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42
MNE,Montenegro,2018,ktoe,nonferrmet,51,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,54
MNE,Montenegro,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,other_manufact,3,0,0,0,1,12,0,3,0,0,0,0,0,0,0,0,0,19
MNE,Montenegro,2018,ktoe,ownuse,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11
MNE,Montenegro,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,power,328,-354,0,0,0,0,0,0,0,-12,0,-182,0,0,0,0,-194,-220
MNE,Montenegro,2018,ktoe,production,0,366,0,0,0,0,0,0,0,12,0,182,0,0,173,0,367,733
MNE,Montenegro,2018,ktoe,rail,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MNE,Montenegro,2018,ktoe,resident,109,2,0,0,0,0,0,2,0,0,0,0,0,0,135,0,135,248
MNE,Montenegro,2018,ktoe,road,0,0,0,0,36,205,0,9,0,0,0,0,0,0,0,0,0,250
MNE,Montenegro,2018,ktoe,services,69,2,0,0,0,8,0,2,0,0,0,0,0,0,7,0,7,88
MNE,Montenegro,2018,ktoe,statdiff,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12
MNE,Montenegro,2018,ktoe,stockcha,0,15,0,0,0,-1,0,-2,-23,0,0,0,0,0,0,0,0,-11
MNE,Montenegro,2018,ktoe,tes,-17,361,4,43,37,263,0,20,0,12,0,182,0,0,151,0,345,1056
MNE,Montenegro,2018,ktoe,tfc,245,7,4,43,37,263,0,20,0,0,0,0,0,0,150,0,151,770
MNE,Montenegro,2018,ktoe,tottranf,328,-354,0,0,0,0,0,0,0,-12,0,-182,0,0,0,0,-194,-220
MNE,Montenegro,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
MAR,Morocco,2018,ktoe,cement,202,0,27,1108,0,11,0,58,0,0,0,0,63,0,26,0,26,1496
MAR,Morocco,2018,ktoe,construc,26,0,0,2,1,51,0,6,0,0,0,0,0,0,1,0,1,86
MAR,Morocco,2018,ktoe,distloss,-530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-530
MAR,Morocco,2018,ktoe,domesair,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29
MAR,Morocco,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,Morocco,2018,ktoe,eloutput,0,21261,5198,1266,0,23,0,0,0,3841,950,1693,0,0,0,1302,6484,35534
MAR,Morocco,2018,ktoe,exports,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30
MAR,Morocco,2018,ktoe,food_forest,445,18,0,172,17,832,0,123,0,0,0,0,0,0,5,0,5,1611
MAR,Morocco,2018,ktoe,imports,320,5584,858,2694,717,6109,0,2929,791,0,0,0,0,0,0,0,0,20001
MAR,Morocco,2018,ktoe,info_agrc,289,0,0,0,16,813,0,106,0,0,0,0,0,0,0,0,0,1224
MAR,Morocco,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,Morocco,2018,ktoe,info_food,153,18,0,172,1,19,0,17,0,0,0,0,0,0,4,0,4,384
MAR,Morocco,2018,ktoe,info_wood,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MAR,Morocco,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,Morocco,2018,ktoe,machinery,72,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,78
MAR,Morocco,2018,ktoe,mining_chemicals,343,0,20,265,0,157,0,35,0,0,0,0,9,0,0,0,0,829
MAR,Morocco,2018,ktoe,nonenuse,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,440
MAR,Morocco,2018,ktoe,nonferrmet,123,2,0,34,0,3,0,33,0,0,0,0,0,0,0,0,0,196
MAR,Morocco,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,Morocco,2018,ktoe,other_manufact,117,0,19,69,0,24,0,9,0,0,0,0,0,0,1,0,1,238
MAR,Morocco,2018,ktoe,ownuse,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14
MAR,Morocco,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,Morocco,2018,ktoe,power,2943,-4919,-855,-295,0,-6,0,0,0,-330,-247,-146,0,0,0,0,-723,-3855
MAR,Morocco,2018,ktoe,production,0,0,66,5,0,0,0,0,0,330,247,146,72,0,1239,0,1962,2104
MAR,Morocco,2018,ktoe,rail,32,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,42
MAR,Morocco,2018,ktoe,resident,956,0,0,2,0,0,0,2577,0,0,0,0,0,0,514,0,514,4049
MAR,Morocco,2018,ktoe,road,0,0,0,0,754,5143,0,0,0,0,0,0,0,0,0,0,0,5898
MAR,Morocco,2018,ktoe,services,485,0,0,1,0,52,0,100,0,0,0,0,0,0,658,0,658,1296
MAR,Morocco,2018,ktoe,statdiff,0,-1,-3,-5,32,0,0,0,0,0,0,0,0,0,0,0,0,24
MAR,Morocco,2018,ktoe,stockcha,0,-644,0,-306,24,184,0,14,-762,0,0,0,0,0,0,0,0,-1490
MAR,Morocco,2018,ktoe,tes,290,4939,924,2392,740,6293,0,2943,29,330,247,146,72,0,1239,0,1962,20585
MAR,Morocco,2018,ktoe,tfc,2802,20,66,2092,773,6287,0,2943,29,0,0,0,72,0,1205,0,1205,16289
MAR,Morocco,2018,ktoe,tottranf,3055,-4919,-855,-295,0,-6,0,0,0,-330,-247,-146,0,0,-33,0,-757,-3777
MAR,Morocco,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,Morocco,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
MOZ,Mozambique,2018,ktoe,cement,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
MOZ,Mozambique,2018,ktoe,construc,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
MOZ,Mozambique,2018,ktoe,distloss,-213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-213
MOZ,Mozambique,2018,ktoe,domesair,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37
MOZ,Mozambique,2018,ktoe,domesnav,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76
MOZ,Mozambique,2018,ktoe,eloutput,0,0,2736,0,0,0,0,0,0,0,2,13921,0,0,0,0,13922,16658
MOZ,Mozambique,2018,ktoe,exports,-898,-8449,-3418,-45,-8,-7,0,0,-22,0,0,0,0,0,0,0,0,-12847
MOZ,Mozambique,2018,ktoe,food_forest,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
MOZ,Mozambique,2018,ktoe,imports,851,0,0,141,325,1038,0,35,79,0,0,0,0,0,0,0,0,2470
MOZ,Mozambique,2018,ktoe,info_agrc,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
MOZ,Mozambique,2018,ktoe,info_fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MOZ,Mozambique,2018,ktoe,info_food,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
MOZ,Mozambique,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,Mozambique,2018,ktoe,ironstl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MOZ,Mozambique,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,Mozambique,2018,ktoe,mining_chemicals,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,172
MOZ,Mozambique,2018,ktoe,nonenuse,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,141
MOZ,Mozambique,2018,ktoe,nonferrmet,709,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730
MOZ,Mozambique,2018,ktoe,ononspec,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
MOZ,Mozambique,2018,ktoe,other_manufact,180,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,214
MOZ,Mozambique,2018,ktoe,ownuse,-9,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36
